dates,EMU TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,BD TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,FR TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,UK TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,ES TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,BG TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,IT TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,IR TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,NL TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,OE TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,PT TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,FN TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,GR TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,CZ TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,DK TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,HN TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,NW TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,PO TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,SD TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,SW TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND
4/10/2002,110.882,237.587,282.115,570.0326690624,396.545,276.977,430.149,306.743,246.947,242.162,240.651,358.989,124.715,5.0474213215,40.4935980202,0.6266715348,39.8107457689,36.272922058,39.0812243013,130.0027244245
4/11/2002,111.07,238.029,282.567,570.8563985672,397.278,277.465,430.842,307.46,247.361,242.502,241.001,359.189,124.535,5.1001581357,40.4257207401,0.6296175713,39.8947133791,36.2467694873,39.0372978325,130.1547797627
4/12/2002,111.171,238.25,282.828,572.7306875715,397.621,277.72,431.265,307.823,247.557,242.674,241.182,359.462,124.801,5.1150675788,40.4780217564,0.6301983405,39.9646819405,36.5839620006,39.0636452682,130.3150357995
4/15/2002,111.367,238.673,283.326,573.7414299706,398.366,278.285,431.965,308.406,247.995,243.018,241.599,360.127,125.059,5.08553887,40.5454912245,0.6303273775,39.922003015,36.7199216564,39.0501327948,130.4101655652
4/16/2002,110.96,237.811,282.265,569.8158109209,396.78,277.173,430.45,306.846,247.104,242.293,240.768,359.019,124.934,5.0674060586,40.5358583957,0.629114971,39.6968269545,36.7094649287,38.7042007638,129.9407961892
4/17/2002,111.021,237.878,282.424,568.1475463113,397.065,277.434,430.696,307.014,247.269,242.423,240.98,359.325,124.584,5.0582775989,40.4688445658,0.6281043098,39.6870871107,36.6546112116,38.8092738408,129.7715684275
4/18/2002,110.932,237.713,282.168,567.6633084173,396.679,277.177,430.387,306.582,247.044,242.23,240.785,359.208,124.626,5.0670856765,40.4605864945,0.6292265158,39.7064676617,36.707561342,38.701989643,130.1669051025
4/19/2002,111.007,237.858,282.364,568.3265505453,396.992,277.387,430.674,307.11,247.208,242.364,240.959,359.318,124.784,5.0981147745,40.4883789746,0.6299314721,39.8251789584,36.888789713,38.736342302,130.2193311082
4/22/2002,111.266,238.408,282.991,571.1692759296,398.011,278.105,431.686,307.862,247.798,242.855,241.498,360.126,124.904,5.0896414673,40.5473627557,0.6313663912,39.8744467646,36.859674543,38.6420906287,130.525240139
4/23/2002,111.113,238.084,282.573,568.8159609121,397.422,277.69,431.103,307.297,247.434,242.64,241.212,359.896,124.96,5.0986808264,40.5762917115,0.6334404264,39.9805122128,36.7738164816,38.7606400348,130.5259930504
4/24/2002,111.38,238.611,283.278,568.682800065,398.45,278.418,432.138,308.287,248.033,243.191,241.762,360.433,124.887,5.0822791082,40.5540382364,0.6334134136,39.9157148484,36.6841535515,38.815362855,130.66170953
4/25/2002,111.62,239.221,283.863,569.5548000648,398.939,279.082,433.007,309.025,248.575,243.663,242.169,361.337,125.493,5.093870835,40.6782625072,0.6280703803,40.1046672372,36.4685063319,38.747101779,131.2094516151
4/26/2002,111.615,239.202,283.804,570.7897718077,399.293,278.957,432.951,309.583,248.786,243.362,242.293,361.17,125.373,5.1157477715,40.6822522935,0.6295492711,40.2210922538,36.7409346627,38.7812686527,131.2818585583
4/29/2002,111.658,239.42,283.72,568.0569026835,399.349,279.042,433.249,308.836,248.484,244.098,242.375,361.087,125.475,5.071609788,40.6950346979,0.6278404766,40.1507219622,36.738410135,38.6822318527,131.2774246463
4/30/2002,111.664,239.29,283.942,568.2001940492,399.5,279.239,433.1,308.963,248.669,243.924,242.233,361.291,125.43,5.0685321551,40.686241543,0.6278996486,40.2093867582,36.6970311328,38.5860244087,131.5302417974
5/1/2002,111.706,239.323,284.053,568.4511132623,399.677,279.369,433.313,309.003,248.78,244.023,242.337,361.457,125.451,5.0685966634,40.7127287406,0.6281352146,40.2487187616,36.5056347365,38.6129415577,132.0975173647
5/2/2002,111.559,239.361,283.182,568.7925445705,399.25,278.289,433.128,307.66,248.163,244.034,242.09,360.169,125.528,5.0499592369,40.6841057107,0.6272006319,40.1955831791,36.4725026201,38.4863954756,132.4784912933
5/3/2002,111.724,239.385,284.13,566.074931661,399.629,279.214,433.498,309.322,248.791,244.033,242.271,361.046,125.549,5.0758925647,40.6142628442,0.6238070031,40.2302009964,36.5634581691,38.5441208198,132.7255845942
5/6/2002,111.749,239.437,284.186,563.9932724652,399.74,279.254,433.582,309.392,248.869,244.018,242.313,361.384,125.57,5.0802259887,40.7047539616,0.6260119457,40.1905955286,36.780002206,38.5368352928,132.5866447052
5/7/2002,111.822,239.61,284.394,565.4597977853,399.972,279.419,433.824,309.594,249.025,244.192,242.421,361.665,125.591,5.0995895584,40.7511869696,0.6262306169,40.0185100098,36.839544399,38.1643326787,132.839904011
5/8/2002,111.547,238.978,283.701,563.9531149647,398.984,278.695,432.802,308.507,248.404,243.682,241.885,361.023,125.462,5.0946557377,40.6739109969,0.6270200282,40.1467950409,36.517832534,38.3744546412,133.021162567
5/9/2002,111.35,238.589,283.173,562.6439916573,398.237,278.168,432.046,307.813,247.919,243.318,241.474,360.664,125.129,5.0729234794,40.6806353134,0.6260473431,40.232985331,36.2484278449,38.3230326831,133.1087584216
5/10/2002,111.282,238.462,283.008,560.645006402,398.002,278.001,431.78,308.132,247.761,243.121,241.164,360.021,125.207,5.0692590475,40.5905765921,0.6252260657,40.1937145121,36.198875116,38.1400278343,133.1313200798
5/13/2002,111.352,238.611,283.192,561.2033327992,398.239,278.179,432.083,307.898,247.907,243.186,241.306,360.232,125.163,5.0808837971,40.5939861757,0.6263523171,40.3407841215,35.9148256444,38.1201030432,133.2081700021
5/14/2002,111.052,237.956,282.399,561.4854665168,397.208,277.39,430.998,306.91,247.208,242.59,240.679,359.171,124.975,5.078305057,40.5132274421,0.6223945453,40.2596267204,35.9791186441,38.5005352914,132.5682910089
5/15/2002,111.119,238.006,282.548,561.1089712727,397.511,277.616,431.496,307.065,247.325,242.67,240.836,359.414,124.697,5.1066468745,40.5069998252,0.624334872,40.3438129573,35.8818759292,38.6102146462,132.7354537336
5/16/2002,111.239,238.298,282.822,559.9455651617,397.921,277.913,431.962,307.515,247.576,242.884,241.07,359.797,124.912,5.098600823,40.5296134454,0.6232192057,40.3463415928,35.6196019527,38.6624417723,132.6864953977
5/17/2002,111.146,238.09,282.587,553.2640761301,397.585,277.691,431.599,307.312,247.363,242.711,240.9,359.569,124.852,5.0625143044,40.4909922022,0.6207500555,40.2532583526,35.2613554913,38.6238730929,132.702777014
5/20/2002,111.504,238.851,283.528,554.6564281191,398.902,278.694,432.892,308.741,248.185,243.372,241.706,360.563,125.017,5.0600130676,40.4977144394,0.6217878665,40.365225928,35.3810918775,38.7280430178,132.8176377519
5/21/2002,111.636,239.118,283.848,555.961629935,399.375,279.025,433.477,309.102,248.471,243.596,241.95,360.952,125.281,5.0433083686,40.5894767973,0.6248811468,40.4101406955,35.2593594948,38.9802800301,133.0673917533
5/22/2002,111.748,239.305,284.138,552.3390524162,399.832,279.385,433.877,309.418,248.74,243.887,242.253,361.637,125.489,5.0352215549,40.6837124267,0.6280705488,40.632270645,35.1957568383,39.1732516143,133.3234686855
5/23/2002,111.833,239.544,284.33,553.6922591834,400.128,279.593,434.169,309.733,248.928,244.025,242.413,361.56,125.521,5.0533865841,40.6792605042,0.6285526463,40.683840875,35.332537155,39.2093787663,133.1388717103
5/24/2002,111.849,239.576,284.366,554.8847125711,400.174,279.61,434.225,309.767,248.965,244.118,242.44,361.832,125.647,5.0627703861,40.7250917795,0.6276697228,40.8072538581,35.4426011944,39.2026756292,132.8515598217
5/27/2002,111.674,239.206,283.905,554.8051330798,399.523,279.137,433.568,309.107,248.59,243.834,242.06,361.263,125.4,5.072524955,40.6729514921,0.6284586219,40.7964649458,35.7087570395,39.1200026259,132.491432488
5/28/2002,111.818,239.51,284.283,552.5247914371,400.061,279.497,434.152,309.652,248.937,244.048,242.343,361.42,125.315,5.0725458115,40.6509607756,0.6252417978,40.9577159867,35.5820816164,39.0789818659,132.1135430917
5/29/2002,111.927,239.686,284.57,550.147220047,400.466,279.798,434.543,310.002,249.206,244.398,242.621,362.128,125.619,5.0749632052,40.7375583256,0.6236719003,40.9475191097,35.6381255808,39.1175154195,131.749471819
5/30/2002,112.011,239.921,284.765,549.2611683849,400.711,279.993,434.815,310.274,249.365,244.548,242.801,362.518,125.968,5.1035796388,40.8213151805,0.6258217511,40.7885396219,35.651608451,39.401599684,132.1099351314
5/31/2002,111.871,239.624,284.399,549.7698089571,400.184,279.59,434.272,309.833,249.049,244.403,242.507,362.151,125.983,5.1172686137,40.8295433139,0.6278053573,40.4994990315,35.8358427715,39.4270484146,132.1567153983
6/3/2002,111.875,239.63,284.408,547.1205983172,400.173,279.603,434.346,309.885,249.041,244.418,242.526,361.841,125.584,5.1118421053,40.7414484485,0.6277564821,40.7073803665,35.6981432361,39.3659936028,131.774281433
6/4/2002,112.117,240.14,285.02,544.5821057528,401.05,280.271,435.266,310.687,249.617,244.853,243.038,362.714,125.98,5.1204414429,40.8239725567,0.6270844646,40.7234099771,35.5184599156,39.2831117676,131.9226579521
6/5/2002,112.199,240.26,285.226,546.5140462517,401.379,280.499,435.64,310.936,249.804,245.02,243.248,362.985,125.918,5.1053954176,40.8452617984,0.6290595135,40.9031081081,35.7442859416,39.2927789934,131.6487771739
6/6/2002,112.203,240.313,285.235,544.1772151899,401.352,280.493,435.625,310.872,249.789,245.013,243.236,362.976,125.884,5.0812127155,40.8011889391,0.6271948086,40.7152782462,35.9471388926,39.2081794138,131.337674671
6/7/2002,112.25,240.417,285.365,544.5232576109,401.48,280.628,435.749,311.048,249.914,245.11,243.346,363.288,126.329,5.0810095565,40.8968290256,0.6272887195,40.5754333204,35.8335088458,39.0112286412,131.9814852631
6/10/2002,112.411,240.755,285.796,546.1386138614,402.058,281.084,436.36,311.648,250.275,245.458,243.678,363.657,126.087,5.0956835122,40.8565203943,0.6278182952,40.6380432444,35.6878930818,39.1126454279,131.8398695032
6/11/2002,112.292,240.501,285.471,547.9524253731,401.619,280.724,435.935,311.204,250.009,245.276,243.404,363.361,126.146,5.1115419371,40.8736989323,0.6286252687,40.6412326739,35.7798671114,39.3140297203,131.3541525539
6/12/2002,112.536,240.969,286.113,548.533022533,402.545,281.379,436.924,311.972,250.6,245.812,243.941,364.127,126.417,5.1229427255,40.9500692549,0.6279342529,40.7257412399,35.8735003157,39.3917229785,131.3576069302
6/13/2002,113.006,242.014,287.303,554.3046254478,404.268,282.607,438.685,313.606,251.679,246.673,244.886,365.499,126.461,5.1186607582,40.9870915692,0.6280751574,40.8144156282,35.8478917641,39.5188980933,131.6376566204
6/14/2002,113.285,242.633,288.028,556.9875389408,405.253,283.302,439.634,314.627,252.318,247.23,245.796,366.371,127.27,5.1361828045,41.1356271765,0.6266203724,40.8676964406,35.694440811,39.7081784387,132.1929884044
